label	parent	node	branch.length	families	clade
Anilios_hamatus	8868	1961	5.766497	Typhlopidae	Scolecophidia
Anilios_howi	8853	1944	8.53412	Typhlopidae	Scolecophidia
Anilios_kimberleyensis	8857	1951	4.031511	Typhlopidae	Scolecophidia
Anilios_leptosoma	8872	1969	7.445873	Typhlopidae	Scolecophidia
Anilios_ligatus	8858	1952	4.770421	Typhlopidae	Scolecophidia
Anilios_longissimus	8872	1970	7.445873	Typhlopidae	Scolecophidia
Anilios_nigrescens	8854	1948	9.571696	Typhlopidae	Scolecophidia
Anilios_pilbarensis	8867	1963	6.817655	Typhlopidae	Scolecophidia
Anilios_pinguis	8870	1964	0.574238	Typhlopidae	Scolecophidia
Anilios_proximus	8871	1971	11.51695	Typhlopidae	Scolecophidia
Anilios_silvia	8862	1967	11.5920681	Typhlopidae	Scolecophidia
Anilios_splendidus	8870	1965	0.574238	Typhlopidae	Scolecophidia
Anilios_torresianus	8861	1968	11.74268809	Typhlopidae	Scolecophidia
Anilios_troglodytes	8857	1950	4.031511	Typhlopidae	Scolecophidia
Anilios_unguirostris	8855	1954	9.760433	Typhlopidae	Scolecophidia
Anilios_waitii	8866	1959	5.86548	Typhlopidae	Scolecophidia
Anilios_wiedii	8851	1947	9.710725	Typhlopidae	Scolecophidia
Anilius_scytale	8820	1939	79.55539973	Aniliidae	Alethinophidia
Anisolepis_grilli	9249	2350	6.953069	Leiosauridae	Iguania
Anisolepis_longicauda	9249	2351	6.953069	Leiosauridae	Iguania
Anniella_alexanderae	10538	3646	3.627782	Anniellidae	Anguiformes
Anniella_campi	10537	3643	3.165212	Anniellidae	Anguiformes
Anniella_geronimensis	10534	3648	21.668884	Anniellidae	Anguiformes
Anniella_grinnelli	10538	3645	3.627782	Anniellidae	Anguiformes
Anniella_pulchra	10535	3647	7.919723	Anniellidae	Anguiformes
Anniella_stebbinsi	10537	3644	3.165212	Anniellidae	Anguiformes
Anolis_acutus	9618	2720	11.565308	Dactyloidae	Iguania
Anolis_aeneus	9791	2899	5.917834333	Dactyloidae	Iguania
Anolis_aequatorialis	9773	2875	5.551917	Dactyloidae	Iguania
Anolis_agassizi	9749	2858	15.526406	Dactyloidae	Iguania
Anolis_ahli	9605	2705	5.980793	Dactyloidae	Iguania
Anolis_alayoni	9666	2767	10.631054	Dactyloidae	Iguania
Anolis_alfaroi	9684	2784	5.412153	Dactyloidae	Iguania
Anolis_aliniger	9715	2812	1.178444	Dactyloidae	Iguania
Anolis_allisoni	9661	2759	5.292916	Dactyloidae	Iguania
Anolis_allogus	9604	2706	8.98378	Dactyloidae	Iguania
Anolis_alocomyos	9513	2606	4.707935	Dactyloidae	Iguania
Anolis_altae	9504	2594	2.724811	Dactyloidae	Iguania
Anolis_altitudinalis	9664	2763	4.847486	Dactyloidae	Iguania
Anolis_alumina	9702	2805	12.290074	Dactyloidae	Iguania
Anolis_alutaceus	9686	2790	4.343192	Dactyloidae	Iguania
Anolis_alvarezdeltoroi	9552	2646	13.013982	Dactyloidae	Iguania
Anolis_amplisquamosus	9571	2668	12.631443	Dactyloidae	Iguania
Anolis_anatoloros	9785	2892	3.672346	Dactyloidae	Iguania
Anolis_anchicayae	9780	2882	1.579533	Dactyloidae	Iguania
Anolis_anfiloquioi	9684	2785	5.412153	Dactyloidae	Iguania
Anolis_angusticeps	9667	2766	5.727155	Dactyloidae	Iguania
Anolis_anisolepis	9572	2666	8.920171	Dactyloidae	Iguania
Anolis_annectens	9585	2683	7.715592	Dactyloidae	Iguania
Anolis_anoriensis	9772	2873	0.656381	Dactyloidae	Iguania
Anolis_antonii	9506	2598	2.743011	Dactyloidae	Iguania
Anolis_apletolepis	9715	2813	1.178444	Dactyloidae	Iguania
Anolis_apletophallus	9489	2577	5.180179	Dactyloidae	Iguania
Anolis_apollinaris	9740	2848	13.08566786	Dactyloidae	Iguania
Anolis_aquaticus	9562	2659	9.492061	Dactyloidae	Iguania
Anolis_argenteolus	9687	2792	22.107201	Dactyloidae	Iguania
Anolis_argillaceus	9674	2772	0.483139	Dactyloidae	Iguania
Anolis_armouri	9649	2748	6.226402	Dactyloidae	Iguania
Anolis_auratus	9576	2685	21.18849109	Dactyloidae	Iguania
Anolis_aurifer	9625	2723	4.593231	Dactyloidae	Iguania
Anolis_bahorucoensis	9725	2829	10.816859	Dactyloidae	Iguania
Anolis_baleatus	9694	2796	1.600293	Dactyloidae	Iguania
Anolis_baracoae	9730	2835	1.525923	Dactyloidae	Iguania
Anolis_barahonae	9694	2795	1.600293	Dactyloidae	Iguania
Anolis_barbatus	9695	2802	3.947718	Dactyloidae	Iguania
Anolis_barbouri	9698	2811	29.07428687	Dactyloidae	Iguania
Anolis_barkeri	9557	2652	7.071037	Dactyloidae	Iguania
Anolis_bartschi	9732	2839	16.938328	Dactyloidae	Iguania
Anolis_benedikti	9515	2609	7.522034	Dactyloidae	Iguania
Anolis_bicaorum	9491	2580	1.477302	Dactyloidae	Iguania
Anolis_bimaculatus	9642	2742	8.320866	Dactyloidae	Iguania
Anolis_biporcatus	9561	2656	15.147685	Dactyloidae	Iguania
Anolis_bitectus	9559	2660	19.161681	Dactyloidae	Iguania
Anolis_blanquillanus	9795	2904	0.751226	Dactyloidae	Iguania
Anolis_boettgeri	9772	2874	0.656381	Dactyloidae	Iguania
Anolis_bombiceps	9581	2677	7.386955	Dactyloidae	Iguania
Anolis_bonairensis	9795	2903	0.751226	Dactyloidae	Iguania
Anolis_boulengerianus	9522	2616	1.889406	Dactyloidae	Iguania
Anolis_brasiliensis	9580	2676	4.889408	Dactyloidae	Iguania
Anolis_bremeri	9599	2696	3.424884	Dactyloidae	Iguania
Anolis_brevirostris	9629	2731	9.954431	Dactyloidae	Iguania
Anolis_brooksi	9752	2854	4.559379	Dactyloidae	Iguania
Anolis_brunneus	9659	2757	7.182672333	Dactyloidae	Iguania
Anolis_calimae	9755	2864	24.42169867	Dactyloidae	Iguania
Anolis_campbelli	9547	2638	9.250418	Dactyloidae	Iguania
Anolis_capito	9492	2584	11.113776	Dactyloidae	Iguania
Anolis_carlliebi	9530	2627	8.801206	Dactyloidae	Iguania
Anolis_carolinensis	9662	2761	5.313926	Dactyloidae	Iguania
Anolis_carpenteri	9479	2574	10.432079	Dactyloidae	Iguania
Anolis_casildae	9748	2853	8.2287960000000009	Dactyloidae	Iguania
Anolis_caudalis	9630	2729	6.016136	Dactyloidae	Iguania
Anolis_centralis	9673	2774	0.5266913333	Dactyloidae	Iguania
Anolis_chamaeleonides	9696	2801	3.014524	Dactyloidae	Iguania
Anolis_chloris	9777	2885	11.961643	Dactyloidae	Iguania
Anolis_chlorocyanus	9720	2823	3.34004	Dactyloidae	Iguania
Anolis_chlorodius	9722	2824	0.00748	Dactyloidae	Iguania
Anolis_christophei	9690	2798	15.66250367	Dactyloidae	Iguania
Anolis_chrysolepis	9583	2680	0.006285	Dactyloidae	Iguania
Anolis_chrysops	9638	2733	3.319107	Dactyloidae	Iguania
Anolis_clivicola	9679	2783	9.9913102	Dactyloidae	Iguania
Anolis_cobanensis	9546	2640	9.378733	Dactyloidae	Iguania
Anolis_coelestinus	9722	2825	0.00748	Dactyloidae	Iguania
Anolis_compressicauda	9547	2639	9.250418	Dactyloidae	Iguania
Anolis_confusus	9601	2701	6.823653667	Dactyloidae	Iguania
Anolis_conspersus	9590	2687	1.18035	Dactyloidae	Iguania
Anolis_cooki	9614	2713	8.209444	Dactyloidae	Iguania
Anolis_crassulus	9572	2667	8.920171	Dactyloidae	Iguania
Anolis_cristatellus	9613	2709	4.532258	Dactyloidae	Iguania
Anolis_cryptolimifrons	9489	2576	5.180179	Dactyloidae	Iguania
Anolis_cupeyalensis	9681	2779	2.144671	Dactyloidae	Iguania
Anolis_cupreus	9509	2603	9.729941	Dactyloidae	Iguania
Anolis_cuprinus	9551	2644	6.469731	Dactyloidae	Iguania
Anolis_cusuco	9518	2611	8.096798	Dactyloidae	Iguania
Anolis_cuvieri	9688	2803	23.15573282	Dactyloidae	Iguania
Anolis_cyanopleurus	9681	2780	2.144671	Dactyloidae	Iguania
Anolis_cyanostictus	9718	2821	7.887286667	Dactyloidae	Iguania
Anolis_cybotes	9647	2751	10.258262	Dactyloidae	Iguania
Anolis_cymbops	9555	2650	7.069305	Dactyloidae	Iguania
Anolis_danieli	9741	2847	12.509785	Dactyloidae	Iguania
Anolis_darlingtoni	9458	2841	36.82235314	Dactyloidae	Iguania
Anolis_desechensis	9612	2710	6.497411	Dactyloidae	Iguania
Anolis_desiradei	9637	2735	3.983706667	Dactyloidae	Iguania
Anolis_dissimilis	9758	2861	11.890756	Dactyloidae	Iguania
Anolis_distichus	9624	2722	0.006453	Dactyloidae	Iguania
Anolis_divius	9714	2814	4.142421	Dactyloidae	Iguania
Anolis_dolichocephalus	9726	2828	5.200867	Dactyloidae	Iguania
Anolis_dominicensis	9624	2721	0.006453	Dactyloidae	Iguania
Anolis_dracula	9773	2876	5.551917	Dactyloidae	Iguania
Anolis_duellmani	9558	2653	6.449718	Dactyloidae	Iguania
Anolis_dunni	9538	2634	2.157385	Dactyloidae	Iguania
Anolis_eladioi	9716	2817	2.619447	Dactyloidae	Iguania
Anolis_elcopeensis	9498	2587	6.110858	Dactyloidae	Iguania
Anolis_equestris	9728	2837	2.5298524	Dactyloidae	Iguania
Anolis_ernestwilliamsi	9613	2708	4.532258	Dactyloidae	Iguania
Anolis_etheridgei	9703	2810	18.387085	Dactyloidae	Iguania
Anolis_eugenegrahami	9691	2797	13.4122956	Dactyloidae	Iguania
Anolis_euskalerriari	9765	2871	10.757987	Dactyloidae	Iguania
Anolis_evermanni	9619	2718	9.254787	Dactyloidae	Iguania
Anolis_extremus	9792	2897	3.745177	Dactyloidae	Iguania
Anolis_fasciatus	9779	2883	6.391935	Dactyloidae	Iguania
Anolis_favillarum	9622	2725	6.285932	NA	Iguania
Anolis_ferreus	9634	2739	6.710818286	Dactyloidae	Iguania
Anolis_festae	9778	2884	10.869391	Dactyloidae	Iguania
Anolis_fitchi	9782	2889	14.538488	Dactyloidae	Iguania
Anolis_fortunensis	9500	2591	6.533266	Dactyloidae	Iguania
Anolis_fowleri	9704	2809	12.724492	Dactyloidae	Iguania
Anolis_fraseri	9744	2842	0.975081	Dactyloidae	Iguania
Anolis_frenatus	9746	2851	4.198132	Dactyloidae	Iguania
Anolis_fugitivus	9682	2781	6.610171	Dactyloidae	Iguania
Anolis_fuscoauratus	9498	2586	6.110858	Dactyloidae	Iguania
Anolis_gadovii	9537	2635	14.816589	Dactyloidae	Iguania
Anolis_gaigei	9485	2568	4.728029	Dactyloidae	Iguania
Anolis_garmani	9589	2688	8.366515	Dactyloidae	Iguania
Anolis_garridoi	9668	2768	0.078055	Dactyloidae	Iguania
Anolis_gemmosus	9775	2878	8.696127	Dactyloidae	Iguania
Anolis_ginaelisae	9751	2856	5.118997	Dactyloidae	Iguania
Anolis_gingivinus	9642	2743	8.320866	Dactyloidae	Iguania
Anolis_gonavensis	9712	2818	8.074901	Dactyloidae	Iguania
Anolis_grahami	9590	2686	1.18035	Dactyloidae	Iguania
Anolis_griseus	9793	2900	8.058779	Dactyloidae	Iguania
Anolis_gruuo	9501	2592	5.588636	Dactyloidae	Iguania
Anolis_guafe	9600	2702	8.5653945	Dactyloidae	Iguania
Anolis_guamuhaya	9697	2799	2.386805	Dactyloidae	Iguania
Anolis_guazuma	9668	2769	0.078055	Dactyloidae	Iguania
Anolis_gundlachi	9616	2715	10.916264	Dactyloidae	Iguania
Anolis_hendersoni	9726	2827	5.200867	Dactyloidae	Iguania
Anolis_heterodermus	9763	2868	3.847167	Dactyloidae	Iguania
Anolis_heteropholidotus	9570	2664	7.373942	Dactyloidae	Iguania
Anolis_hobartsmithi	9549	2647	15.4173592	Dactyloidae	Iguania
Anolis_homolechis	9602	2700	4.928518	Dactyloidae	Iguania
Anolis_huilae	9781	2887	15.35955	Dactyloidae	Iguania
Anolis_humilis	9508	2601	6.549303	Dactyloidae	Iguania
Anolis_hyacinthogularis	9754	2865	25.95995371	Dactyloidae	Iguania
Anolis_ibanezi	9745	2846	4.084634	Dactyloidae	Iguania
Anolis_ignigularis	9627	2727	1.697545	Dactyloidae	Iguania
Anolis_imias	9603	2707	15.074513	Dactyloidae	Iguania
Anolis_immaculogularis	9520	2618	8.359529	Dactyloidae	Iguania
Anolis_inderenae	9764	2866	2.709752	Dactyloidae	Iguania
Anolis_inexpectatus	9686	2789	4.343192	Dactyloidae	Iguania
Anolis_insignis	9750	2857	5.881432	Dactyloidae	Iguania
Anolis_insolitus	9704	2808	12.724492	Dactyloidae	Iguania
Anolis_isolepis	9663	2764	8.984139	Dactyloidae	Iguania
Anolis_jacare	9785	2891	3.672346	Dactyloidae	Iguania
Anolis_johnmeyeri	9574	2672	11.356136	Dactyloidae	Iguania
Anolis_jubar	9602	2699	4.928518	Dactyloidae	Iguania
Anolis_kemptoni	9500	2590	6.533266	Dactyloidae	Iguania
Anolis_koopmani	9727	2830	13.809792	Dactyloidae	Iguania
Anolis_kreutzi	9518	2612	8.096798	Dactyloidae	Iguania
Anolis_krugi	9617	2717	5.813136	Dactyloidae	Iguania
Anolis_kunayalae	9743	2844	4.556564	Dactyloidae	Iguania
Anolis_laeviventris	9517	2613	13.120106	Dactyloidae	Iguania
Anolis_landestoyi	9693	2793	2.137627	Dactyloidae	Iguania
Anolis_latifrons	9747	2850	3.701286	Dactyloidae	Iguania
Anolis_leachii	9641	2744	12.114116	Dactyloidae	Iguania
Anolis_leditzigorum	9514	2605	3.409357	Dactyloidae	Iguania
Anolis_lemurinus	9491	2581	1.477302	Dactyloidae	Iguania
Anolis_leucodera	9719	2820	2.553479	Dactyloidae	Iguania
Anolis_limifrons	9490	2579	5.751242	Dactyloidae	Iguania
Anolis_lineatopus	9591	2691	13.552091	Dactyloidae	Iguania
Anolis_lineatus	9584	2684	18.57684733	Dactyloidae	Iguania
Anolis_liogaster	9535	2632	13.883577	Dactyloidae	Iguania
Anolis_lionotus	9481	2572	7.582687	Dactyloidae	Iguania
Anolis_litoralis	9675	2777	5.372701	Dactyloidae	Iguania
Anolis_lividus	9635	2738	5.600782333	Dactyloidae	Iguania
Anolis_longiceps	9660	2756	6.725957	Dactyloidae	Iguania
Anolis_longitibialis	9650	2752	8.229787	Dactyloidae	Iguania
Anolis_lososi	9756	2863	14.8891706	Dactyloidae	Iguania
Anolis_loveridgei	9573	2673	12.840354	Dactyloidae	Iguania
Anolis_loysiana	9670	2778	15.56528571	Dactyloidae	Iguania
Anolis_luciae	9794	2905	20.00998067	Dactyloidae	Iguania
Anolis_lucius	9687	2791	22.107201	Dactyloidae	Iguania
Anolis_luteogularis	9729	2836	1.90528225	Dactyloidae	Iguania
Anolis_macilentus	9683	2786	10.05683767	Dactyloidae	Iguania
Anolis_macrinii	9535	2631	13.883577	Dactyloidae	Iguania
Anolis_maculigula	9748	2852	8.2287960000000009	Dactyloidae	Iguania
Anolis_magnaphallus	9510	2610	10.49750014	Dactyloidae	Iguania
Anolis_marcanoi	9645	2754	18.97634643	Dactyloidae	Iguania
Anolis_mariarum	9506	2597	2.743011	Dactyloidae	Iguania
Anolis_marmoratus	9639	2737	3.442463	Dactyloidae	Iguania
Anolis_marron	9630	2730	6.016136	Dactyloidae	Iguania
Anolis_marsupialis	9561	2657	15.147685	Dactyloidae	Iguania
Anolis_matudai	9551	2643	6.469731	Dactyloidae	Iguania
Anolis_maynardi	9660	2755	6.725957	Dactyloidae	Iguania
Anolis_medemi	9499	2589	4.838266	Dactyloidae	Iguania
Anolis_megapholidotus	9529	2622	5.802224	Dactyloidae	Iguania
Anolis_meridionalis	9580	2675	4.889408	Dactyloidae	Iguania
Anolis_mestrei	9595	2698	12.55178167	Dactyloidae	Iguania
Anolis_microlepidotus	9534	2629	12.317121	Dactyloidae	Iguania
Anolis_microtus	9752	2855	4.559379	Dactyloidae	Iguania
Anolis_milleri	9556	2649	5.918425	Dactyloidae	Iguania
Anolis_monensis	9614	2712	8.209444	Dactyloidae	Iguania
Anolis_monteverde	9504	2595	2.724811	Dactyloidae	Iguania
Anolis_monticola	9727	2831	13.809792	Dactyloidae	Iguania
Anolis_morazani	9568	2663	6.036787	Dactyloidae	Iguania
Anolis_nasofrontalis	9759	2859	10.538298	Dactyloidae	Iguania
Anolis_naufragus	9548	2641	3.108952	Dactyloidae	Iguania
Anolis_neblininus	9757	2862	12.64074475	Dactyloidae	Iguania
Anolis_nebuloides	9526	2624	9.515451	Dactyloidae	Iguania
Anolis_nebulosus	9533	2630	12.46203733	Dactyloidae	Iguania
Anolis_nelsoni	9598	2693	1.954909	Dactyloidae	Iguania
Anolis_nicefori	9762	2869	7.704755	Dactyloidae	Iguania
Anolis_nietoi	9529	2623	5.802224	Dactyloidae	Iguania
Anolis_noblei	9731	2834	0.374748	Dactyloidae	Iguania
Anolis_nubilus	9638	2734	3.319107	Dactyloidae	Iguania
Anolis_occultus	9705	2840	31.38566872	Dactyloidae	Iguania
Anolis_ocelloscapularis	9478	2575	11.1820659	Dactyloidae	Iguania
Anolis_oculatus	9640	2740	8.911655	Dactyloidae	Iguania
Anolis_olssoni	9701	2806	19.56327167	Dactyloidae	Iguania
Anolis_omiltemanus	9539	2637	7.737343	Dactyloidae	Iguania
Anolis_onca	9585	2682	7.715592	Dactyloidae	Iguania
Anolis_opalinus	9588	2689	10.416155	Dactyloidae	Iguania
Anolis_ophiolepis	9596	2697	9.3356386	Dactyloidae	Iguania
Anolis_oporinus	9664	2762	4.847486	Dactyloidae	Iguania
Anolis_orcesi	9765	2870	10.757987	Dactyloidae	Iguania
Anolis_ortonii	9516	2614	16.962167	Dactyloidae	Iguania
Anolis_otongae	9774	2879	9.982706333	Dactyloidae	Iguania
Anolis_oxylophus	9482	2571	7.280995	Dactyloidae	Iguania
Anolis_pachypus	9514	2604	3.409357	Dactyloidae	Iguania
Anolis_parilis	9744	2843	0.975081	Dactyloidae	Iguania
Anolis_parvicirculatus	9556	2648	5.918425	Dactyloidae	Iguania
Anolis_paternus	9667	2765	5.727155	Dactyloidae	Iguania
Anolis_pecuarius	9720	2822	3.34004	Dactyloidae	Iguania
Anolis_pentaprion	9534	2628	12.317121	Dactyloidae	Iguania
Anolis_peraccae	9780	2881	1.579533	Dactyloidae	Iguania
Anolis_petersii	9563	2674	20.59804129	Dactyloidae	Iguania
Anolis_peucephilus	9539	2636	7.737343	Dactyloidae	Iguania
Anolis_peynadoi	9719	2819	2.553479	Dactyloidae	Iguania
Anolis_phyllorhinus	9787	2895	11.320251	Dactyloidae	Iguania
Anolis_pijolense	9575	2671	5.764392	Dactyloidae	Iguania
Anolis_placidus	9669	2771	6.868592	Dactyloidae	Iguania
Anolis_planiceps	9583	2679	0.006285	Dactyloidae	Iguania
Anolis_podocarpus	9782	2890	14.538488	Dactyloidae	Iguania
Anolis_poecilopus	9486	2567	3.878576	Dactyloidae	Iguania
Anolis_poei	9775	2877	8.696127	Dactyloidae	Iguania
Anolis_pogus	9643	2747	11.962062	Dactyloidae	Iguania
Anolis_polylepis	9509	2602	9.729941	Dactyloidae	Iguania
Anolis_poncensis	9616	2714	10.916264	Dactyloidae	Iguania
Anolis_porcatus	9662	2760	5.313926	Dactyloidae	Iguania
Anolis_porcus	9697	2800	2.386805	Dactyloidae	Iguania
Anolis_prasinorius	9717	2816	1.457671	Dactyloidae	Iguania
Anolis_princeps	9747	2849	3.701286	Dactyloidae	Iguania
Anolis_proboscis	9760	2872	21.400076	Dactyloidae	Iguania
Anolis_properus	9626	2728	4.043277333	Dactyloidae	Iguania
Anolis_pseudokemptoni	9501	2593	5.588636	Dactyloidae	Iguania
Anolis_pseudopachypus	9515	2608	7.522034	Dactyloidae	Iguania
Anolis_pseudotigrinus	9759	2860	10.538298	Dactyloidae	Iguania
Anolis_pulchellus	9617	2716	5.813136	Dactyloidae	Iguania
Anolis_pumilus	9675	2776	5.372701	Dactyloidae	Iguania
Anolis_punctatus	9787	2894	11.320251	Dactyloidae	Iguania
Anolis_purpurescens	9745	2845	4.084634	Dactyloidae	Iguania
Anolis_purpurgularis	9575	2670	5.764392	Dactyloidae	Iguania
Anolis_purpuronectes	9557	2651	7.071037	Dactyloidae	Iguania
Anolis_pygmaeus	9558	2654	6.449718	Dactyloidae	Iguania
Anolis_quadriocellifer	9599	2695	3.424884	Dactyloidae	Iguania
Anolis_quaggulus	9508	2600	6.549303	Dactyloidae	Iguania
Anolis_quercorum	9531	2626	3.738479	Dactyloidae	Iguania
Anolis_ravitergum	9627	2726	1.697545	Dactyloidae	Iguania
Anolis_reconditus	9591	2692	13.552091	Dactyloidae	Iguania
Anolis_rejectus	9682	2782	6.610171	Dactyloidae	Iguania
Anolis_richardii	9789	2902	12.21873267	Dactyloidae	Iguania
Anolis_ricordii	9693	2794	2.137627	Dactyloidae	Iguania
Anolis_rimarum	9700	2807	24.12259375	Dactyloidae	Iguania
Anolis_rodriguezii	9476	2582	11.97210853	Dactyloidae	Iguania
Anolis_roquet	9792	2898	3.745177	Dactyloidae	Iguania
Anolis_rubiginosus	9542	2655	17.59504483	Dactyloidae	Iguania
Anolis_rubribarbaris	9570	2665	7.373942	Dactyloidae	Iguania
Anolis_rubribarbus	9605	2704	5.980793	Dactyloidae	Iguania
Anolis_ruibali	9672	2775	6.0464245	Dactyloidae	Iguania
Anolis_rupinae	9723	2832	21.02712183	Dactyloidae	Iguania
Anolis_sabanus	9639	2736	3.442463	Dactyloidae	Iguania
Anolis_sacamecatensis	9531	2625	3.738479	Dactyloidae	Iguania
Anolis_sagrei	9598	2694	1.954909	Dactyloidae	Iguania
Anolis_schiedii	9548	2642	3.108952	Dactyloidae	Iguania
Anolis_schwartzi	9644	2745	5.017501	Dactyloidae	Iguania
Anolis_scriptus	9611	2711	10.652438	Dactyloidae	Iguania
Anolis_scypheus	9581	2678	7.386955	Dactyloidae	Iguania
Anolis_semilineatus	9702	2804	12.290074	Dactyloidae	Iguania
Anolis_sericeus	9521	2617	7.375665	Dactyloidae	Iguania
Anolis_sheplani	9669	2770	6.868592	Dactyloidae	Iguania
Anolis_shrevei	9648	2750	7.183535	Dactyloidae	Iguania
Anolis_singularis	9717	2815	1.457671	Dactyloidae	Iguania
Anolis_smallwoodi	9731	2833	0.374748	Dactyloidae	Iguania
Anolis_smaragdinus	9661	2758	5.292916	Dactyloidae	Iguania
Anolis_sminthus	9569	2662	4.59889	Dactyloidae	Iguania
Anolis_soinii	9781	2888	15.35955	Dactyloidae	Iguania
Anolis_spectrum	9685	2787	4.849274	Dactyloidae	Iguania
Anolis_stevepoei	9528	2621	6.227307	Dactyloidae	Iguania
Anolis_strahmi	9650	2753	8.229787	Dactyloidae	Iguania
Anolis_stratulus	9619	2719	9.254787	Dactyloidae	Iguania
Anolis_subocularis	9519	2619	12.923754	Dactyloidae	Iguania
Anolis_tandai	9582	2681	12.095737	Dactyloidae	Iguania
Anolis_taylori	9538	2633	2.157385	Dactyloidae	Iguania
Anolis_tenorioensis	9503	2596	6.210114	Dactyloidae	Iguania
Anolis_terraealtae	9640	2741	8.911655	Dactyloidae	Iguania
Anolis_terueli	9674	2773	0.483139	Dactyloidae	Iguania
Anolis_tigrinus	9784	2893	21.122071	Dactyloidae	Iguania
Anolis_tolimensis	9505	2599	5.276084	Dactyloidae	Iguania
Anolis_townsendi	9486	2566	3.878576	Dactyloidae	Iguania
Anolis_trachyderma	9484	2569	5.199164	Dactyloidae	Iguania
Anolis_transversalis	9786	2896	15.02431	Dactyloidae	Iguania
Anolis_trinitatis	9793	2901	8.058779	Dactyloidae	Iguania
Anolis_tropidogaster	9483	2570	6.162847	Dactyloidae	Iguania
Anolis_tropidolepis	9512	2607	5.866178	Dactyloidae	Iguania
Anolis_tropidonotus	9492	2585	11.113776	Dactyloidae	Iguania
Anolis_uniformis	9552	2645	13.013982	Dactyloidae	Iguania
Anolis_unilobatus	9522	2615	1.889406	Dactyloidae	Iguania
Anolis_urraoi	9499	2588	4.838266	Dactyloidae	Iguania
Anolis_utilensis	9565	2669	18.921842	Dactyloidae	Iguania
Anolis_valencienni	9587	2690	17.568367	Dactyloidae	Iguania
Anolis_vanidicus	9685	2788	4.849274	Dactyloidae	Iguania
Anolis_vanzolinii	9764	2867	2.709752	Dactyloidae	Iguania
Anolis_ventrimaculatus	9769	2880	14.69267837	Dactyloidae	Iguania
Anolis_vermiculatus	9732	2838	16.938328	Dactyloidae	Iguania
Anolis_vinosus	9625	2724	4.593231	Dactyloidae	Iguania
Anolis_viridius	9721	2826	1.876376	Dactyloidae	Iguania
Anolis_vittigerus	9480	2573	9.155219	Dactyloidae	Iguania
Anolis_wattsii	9644	2746	5.017501	Dactyloidae	Iguania
Anolis_websteri	9628	2732	11.903472	Dactyloidae	Iguania
Anolis_wermuthi	9569	2661	4.59889	Dactyloidae	Iguania
Anolis_whitemani	9649	2749	6.226402	Dactyloidae	Iguania
Anolis_williamsmittermeierorum	9776	2886	11.967558	Dactyloidae	Iguania
Anolis_wilsoni	9593	2703	19.11868045	Dactyloidae	Iguania
Anolis_woodi	9562	2658	9.492061	Dactyloidae	Iguania
Anolis_yoroensis	9475	2583	13.3085855	Dactyloidae	Iguania
Anolis_zapotecorum	9528	2620	6.227307	Dactyloidae	Iguania
Anolis_zeus	9490	2578	5.751242	Dactyloidae	Iguania
Anomalopus_brevicollis	11927	5024	11.281224	Scincidae	Scincoidea
Anomalopus_gowi	11927	5023	11.281224	Scincidae	Scincoidea
Anomalopus_leuckartii	11970	5070	10.601197	Scincidae	Scincoidea
Anomalopus_mackayi	11971	5068	10.00281	Scincidae	Scincoidea
Anomalopus_pluto	11934	5039	30.32966889	Scincidae	Scincoidea
Anomalopus_swansoni	11969	5071	18.138351	Scincidae	Scincoidea
Anomalopus_verreauxii	11971	5069	10.00281	Scincidae	Scincoidea
Anomochilus_leonardi	8819	1927	13.655996	Anomochilidae	Alethinophidia
